[2025-09-28 23:43:33.143 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "11111111-1111-1111-1111-111111111111" | UserContext:  | TraceId: d16c2c10f3d5c16d40cba17d5800d4e0 | Properties: { ActionId: "ebfffff1-2f55-45d1-8d2f-6811d76dccd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6F:0000003B", RequestPath: "/api/Car/11111111-1111-1111-1111-111111111111", ConnectionId: "0HNFUOAUU3E6F" } 
[2025-09-28 23:49:35.977 +04:00 INF] AutoriaFinal.Application.Services.Identity.AuthService - ✅ User registered successfully: 19455fea-c128-4337-bcb0-2d6e33c8b471 (admin@autoria.az) with role: Member | UserContext: 19455fea-c128-4337-bcb0-2d6e33c8b471 | TraceId: 07d9461643580cf445536dc1233c267f | Properties: { ActionId: "9f32bee5-2aa2-4533-b9c3-85047adc1094", ActionName: "AutoriaFinal.API.Controllers.Identity.AuthController.Register (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000005", RequestPath: "/api/Auth/register", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:49:35.981 +04:00 INF] AutoriaFinal.API.Controllers.Identity.AuthController - ✅ Registration successful for: admin@autoria.az with role: Member | UserContext:  | TraceId: 07d9461643580cf445536dc1233c267f | Properties: { ActionId: "9f32bee5-2aa2-4533-b9c3-85047adc1094", ActionName: "AutoriaFinal.API.Controllers.Identity.AuthController.Register (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6H:00000005", RequestPath: "/api/Auth/register", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:49:35.994 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 POST https://localhost:7249/api/Auth/register - 200 null application/json; charset=utf-8 3494.7864ms | UserContext:  | TraceId: 07d9461643580cf445536dc1233c267f | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6H:00000005", RequestPath: "/api/Auth/register", ConnectionId: "0HNFUOAUU3E6H" } 
[2025-09-28 23:53:36.359 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Location - null null | UserContext:  | TraceId: 0320d73fdfc34d0861ec6af21dc27895 | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6I:00000001", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6I" } 
[2025-09-28 23:53:36.359 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Auction - null null | UserContext:  | TraceId: 32699810a02ba17e9f29dd15abb59d1e | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6I:00000003", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6I" } 
[2025-09-28 23:53:36.365 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Location - 204 null null 6.1406ms | UserContext:  | TraceId: 0320d73fdfc34d0861ec6af21dc27895 | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6I:00000001", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6I" } 
[2025-09-28 23:53:36.369 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Auction - 204 null null 9.953ms | UserContext:  | TraceId: 32699810a02ba17e9f29dd15abb59d1e | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6I:00000003", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6I" } 
[2025-09-28 23:53:36.371 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Auction - application/json null | UserContext:  | TraceId: e189113f44e04305a2892c7b998cb92a | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6J:00000003", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6J" } 
[2025-09-28 23:53:36.371 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Location - application/json null | UserContext:  | TraceId: d125dc59bef34f16af7afe415fc4035d | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6J:00000001", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6J" } 
[2025-09-28 23:53:36.380 +04:00 INF] AutoriaFinal.Application.Services.Auctions.AuctionService - Fetching all Auction records | UserContext:  | TraceId: e189113f44e04305a2892c7b998cb92a | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6J:00000003", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6J" } 
[2025-09-28 23:53:36.384 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching all Location records | UserContext:  | TraceId: d125dc59bef34f16af7afe415fc4035d | Properties: { ActionId: "9ae86879-233a-45fc-99d4-509674b9a1f0", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6J:00000001", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6J" } 
[2025-09-28 23:53:36.390 +04:00 INF] AutoriaFinal.Application.Services.Auctions.AuctionService - Retrieved 1 Auction records | UserContext:  | TraceId: e189113f44e04305a2892c7b998cb92a | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6J:00000003", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6J" } 
[2025-09-28 23:53:36.395 +04:00 INF] AutoriaFinal.API.Controllers.Auctions.AuctionController - All auctions retrieved by Ravanmuu at "2025-09-28T19:53:36.3956327Z" | UserContext:  | TraceId: e189113f44e04305a2892c7b998cb92a | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6J:00000003", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6J" } 
[2025-09-28 23:53:36.396 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 1 Location records | UserContext:  | TraceId: d125dc59bef34f16af7afe415fc4035d | Properties: { ActionId: "9ae86879-233a-45fc-99d4-509674b9a1f0", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6J:00000001", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6J" } 
[2025-09-28 23:53:36.399 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Auction - 200 null application/json; charset=utf-8 28.1692ms | UserContext:  | TraceId: e189113f44e04305a2892c7b998cb92a | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6J:00000003", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6J" } 
[2025-09-28 23:53:36.401 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Location - 200 null application/json; charset=utf-8 30.3449ms | UserContext:  | TraceId: d125dc59bef34f16af7afe415fc4035d | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6J:00000001", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6J" } 
[2025-09-28 23:58:36.356 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Auction - null null | UserContext:  | TraceId: 846c66d1b147d1f76f32bcbbb3d74679 | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6K:00000003", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6K" } 
[2025-09-28 23:58:36.356 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Location - null null | UserContext:  | TraceId: ee9467844cfa5a4d95d8d04e8be8221f | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6K:00000001", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6K" } 
[2025-09-28 23:58:36.360 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Auction - 204 null null 4.5854ms | UserContext:  | TraceId: 846c66d1b147d1f76f32bcbbb3d74679 | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6K:00000003", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6K" } 
[2025-09-28 23:58:36.365 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Location - 204 null null 8.9943ms | UserContext:  | TraceId: ee9467844cfa5a4d95d8d04e8be8221f | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6K:00000001", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6K" } 
[2025-09-28 23:58:36.367 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Auction - application/json null | UserContext:  | TraceId: e64397ed376a59ba1aea030d096a4a0a | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6L:00000001", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6L" } 
[2025-09-28 23:58:36.367 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Location - application/json null | UserContext:  | TraceId: 14304c3a877bfd8926e597338b2cf897 | Properties: { EventId: { Id: 1 }, RequestId: "0HNFUOAUU3E6L:00000003", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6L" } 
[2025-09-28 23:58:36.379 +04:00 INF] AutoriaFinal.Application.Services.Auctions.AuctionService - Fetching all Auction records | UserContext:  | TraceId: e64397ed376a59ba1aea030d096a4a0a | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6L:00000001", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6L" } 
[2025-09-28 23:58:36.384 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching all Location records | UserContext:  | TraceId: 14304c3a877bfd8926e597338b2cf897 | Properties: { ActionId: "9ae86879-233a-45fc-99d4-509674b9a1f0", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6L:00000003", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6L" } 
[2025-09-28 23:58:36.396 +04:00 INF] AutoriaFinal.Application.Services.Auctions.AuctionService - Retrieved 1 Auction records | UserContext:  | TraceId: e64397ed376a59ba1aea030d096a4a0a | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6L:00000001", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6L" } 
[2025-09-28 23:58:36.400 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 1 Location records | UserContext:  | TraceId: 14304c3a877bfd8926e597338b2cf897 | Properties: { ActionId: "9ae86879-233a-45fc-99d4-509674b9a1f0", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6L:00000003", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6L" } 
[2025-09-28 23:58:36.402 +04:00 INF] AutoriaFinal.API.Controllers.Auctions.AuctionController - All auctions retrieved by Ravanmuu at "2025-09-28T19:58:36.4026595Z" | UserContext:  | TraceId: e64397ed376a59ba1aea030d096a4a0a | Properties: { ActionId: "4e09afb2-1641-4891-b1dd-9fd4de707da3", ActionName: "AutoriaFinal.API.Controllers.Auctions.AuctionController.GetAllAuctions (AutoriaFinal.API)", RequestId: "0HNFUOAUU3E6L:00000001", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6L" } 
[2025-09-28 23:58:36.405 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Location - 200 null application/json; charset=utf-8 38.05ms | UserContext:  | TraceId: 14304c3a877bfd8926e597338b2cf897 | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6L:00000003", RequestPath: "/api/Location", ConnectionId: "0HNFUOAUU3E6L" } 
[2025-09-28 23:58:36.408 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Auction - 200 null application/json; charset=utf-8 40.481ms | UserContext:  | TraceId: e64397ed376a59ba1aea030d096a4a0a | Properties: { EventId: { Id: 2 }, RequestId: "0HNFUOAUU3E6L:00000001", RequestPath: "/api/Auction", ConnectionId: "0HNFUOAUU3E6L" } 
